ID, x, y, age
1388,4018,2202,21
1389,3708,3049,64
1390,6417,8380,52
1391,1858,388,26
1392,1828,5754,14
1393,7316,8516,62
1394,8955,6777,70
1395,7005,1340,89
1396,2841,4425,56
1397,1866,7696,54
1398,827,9334,16
1399,2644,4969,38
1400,3118,3061,9
1401,949,8519,87
1402,2341,5517,74
1403,9950,8418,14
1404,1483,4104,2
1405,899,284,87
1406,9858,1146,75
1407,6873,5614,26
1408,7492,5349,41
1409,848,4697,5
1410,9653,4085,25
1411,7449,4696,96
1412,1869,7571,29
1413,2833,7654,44
1414,1759,2389,49
1415,6945,8812,68
1416,1018,1843,32
1417,3543,8517,69
1418,8391,6099,63
1419,9974,3483,62
1420,3588,6521,12
1421,5310,9012,75
1422,2674,9639,100
1423,6359,8370,56
1424,5412,2102,76
1425,7009,4125,98
1426,1871,6042,66
1427,1065,5869,60
1428,2095,5677,79
1429,7574,6081,79
1430,2250,1560,13
1431,6722,259,51
1432,690,7636,13
1433,9354,2227,41
1434,4405,2455,93
1435,1375,8850,64
1436,8247,4031,13
1437,9741,8817,65
1438,9240,5976,46
1439,5477,3834,4
1440,4375,6101,72
1441,2865,1020,52
1442,2657,2527,1
1443,3977,6899,53
1444,1266,2924,64
1445,6536,7251,67
1446,3456,4957,29
1447,5208,788,64
1448,3475,5399,95
1449,6499,9333,62
1450,9549,805,97
1451,4837,6766,73
1452,4210,8460,22
1453,6954,8885,13
1454,7679,6953,45
1455,2508,4649,52
1456,7512,8807,89
1457,1109,271,99
1458,9029,743,9
1459,6724,8277,29
1460,4350,1257,7
1461,3225,2589,8
1462,8489,181,18
1463,7873,2719,11
1464,8873,812,57
1465,6117,1245,69
1466,886,5477,62
1467,4239,3507,37
1468,2411,9085,89
1469,4279,366,56
1470,5799,1484,72
1471,8050,6549,75
1472,8044,6680,65
1473,6033,4178,94
1474,1822,6402,88
1475,9309,9615,20
1476,1654,3357,82
1477,5404,7450,83
1478,8816,180,53
1479,5158,2293,45
1480,5545,3576,75
1481,4552,15,31
1482,9903,1291,66
1483,2501,4446,59
1484,5357,1011,73
1485,6889,3042,42
1486,4120,4076,20
1487,8369,1487,100
1488,7551,9009,56
1489,7296,2241,48
1490,2434,9298,88
1491,4187,8618,67
1492,6706,1031,75
1493,4807,2586,35
1494,913,6644,53
1495,611,4714,77
1496,5392,5453,39
1497,5873,3014,64
1498,3883,6663,75
1499,5400,1344,62
1500,7173,5207,44
1501,5848,205,98
1502,4194,3896,18
1503,3368,8509,76
1504,5798,8712,23
1505,681,2434,10
1506,153,4033,28
1507,5742,1270,68
1508,7907,1448,11
1509,5459,9222,7
1510,2638,3644,26
1511,4511,5158,100
1512,3004,1115,58
1513,1765,2527,55
1514,8469,1088,29
1515,8946,3084,8
1516,754,2956,68
1517,3160,2684,66
1518,3206,1936,58
1519,6513,9253,86
1520,2662,4879,11
1521,510,6240,43
1522,9884,5744,67
1523,9987,9468,63
1524,1157,7078,96
1525,9879,6780,39
1526,6576,4711,37
1527,7780,9122,25
1528,1526,5293,9
1529,5697,6489,47
1530,9530,9430,47
1531,6440,9184,69
1532,2044,7744,35
1533,6061,6416,74
1534,8718,9449,20
1535,5406,5243,78
1536,1585,1921,37
1537,2683,4956,87
1538,5908,8741,67
1539,1412,7120,90
1540,2051,5875,36
1541,7835,5639,84
1542,6425,6579,37
1543,8556,3597,11
1544,9386,6531,22
1545,2876,7445,76
1546,2605,2760,84
1547,4538,7142,42
1548,5375,296,56
1549,8708,1239,35
1550,673,247,41
1551,9512,1409,94
1552,1107,1726,35
1553,1514,7790,91
1554,998,7319,29
1555,5608,1782,41
1556,6944,2987,14
1557,894,5615,98
1558,1058,9873,41
1559,8857,4250,82
1560,5624,5709,73
1561,6040,134,97
1562,54,8854,47
1563,3906,4808,27
1564,3860,3730,74
1565,2305,1841,24
1566,4259,3018,31
1567,6555,604,36
1568,8959,6714,38
1569,978,2606,16
1570,8502,7149,48
1571,3295,168,96
1572,3842,3398,40
1573,2383,3674,46
1574,5615,4681,80
1575,4710,7305,23
1576,4155,3045,23
1577,3351,5260,99
1578,8549,7264,95
1579,1703,6165,59
1580,3164,8207,13
1581,7017,6951,53
1582,8360,3264,66
1583,2331,5559,13
1584,805,3670,71
1585,3272,9119,80
1586,1676,693,44
1587,3725,8546,99
1588,4841,388,59
1589,8177,260,24
1590,6413,3531,51
1591,1904,8366,53
1592,2158,1901,38
1593,2046,31,35
1594,9967,6401,18
1595,8557,7312,96
1596,8783,4401,96
1597,8461,4409,16
1598,2989,8648,41
1599,5386,7441,90
1600,3344,5843,60
1601,7781,3080,71
1602,3759,4208,3
1603,1292,48,59
1604,7737,7164,47
1605,9977,8145,55
1606,7773,4388,58
1607,6288,2112,91
1608,7400,9002,58
1609,4087,3840,5
1610,6063,7298,24
1611,3907,7264,51
1612,7558,5010,4
1613,5903,9737,83
1614,6976,3816,67
1615,5331,8922,22
1616,9804,3151,50
1617,5494,6727,25
1618,433,4485,92
1619,754,1896,14
1620,8376,4740,59
1621,4796,1540,33
1622,4294,1913,33
1623,9792,512,48
1624,1516,2717,88
1625,9150,1520,5
1626,2161,6396,18
1627,7055,1626,49
1628,9680,5697,29
1629,964,1236,61
1630,9580,9307,51
1631,3964,9491,13
1632,414,7041,39
1633,3359,2544,58
1634,6681,1749,87
1635,3996,961,51
1636,19,6269,11
1637,1764,1695,72
1638,756,7757,20
1639,5909,5493,98
1640,2633,3952,86
1641,3157,1490,90
1642,4036,293,73
1643,2443,4268,79
1644,8044,9847,30
1645,7100,1236,66
1646,6252,3309,26
1647,9103,5196,3
1648,4097,356,95
1649,6392,5673,8
1650,6902,5852,95
1651,9028,5930,29
1652,7189,9139,1
1653,6993,3779,32
1654,9157,8073,11
1655,675,3168,99
1656,2748,9562,20
1657,7303,563,2
1658,2242,3256,48
1659,2289,1508,34
1660,3679,5132,63
1661,6869,836,72
1662,3791,2190,74
1663,8792,2553,35
1664,9083,3976,77
1665,4691,6460,81
1666,6092,7315,65
1667,4801,1103,91
1668,8704,9781,31
1669,4729,3707,91
1670,7594,8226,7
1671,3187,3125,93
1672,1733,8253,41
1673,4907,1467,20
1674,1956,8173,49
1675,3387,1582,91
1676,8897,3713,27
1677,250,4120,5
1678,348,8767,68
1679,5911,5871,68
1680,2531,1531,17
1681,1156,4642,33
1682,6891,3200,46
1683,6133,7137,95
1684,438,4785,26
1685,6286,6860,48
1686,9257,6656,38
1687,7260,6978,25
1688,1596,8362,70
1689,5827,6800,48
1690,187,420,95
1691,378,7721,64
1692,8039,3423,45
1693,3433,1651,54
1694,8524,4934,65
1695,1077,7219,58
1696,5428,1278,86
1697,8835,7158,8
1698,4796,2930,80
1699,51,9818,19
1700,2840,3575,43
1701,3935,7846,82
1702,913,3759,12
1703,5276,2699,86
1704,40,1562,5
1705,6716,490,44
1706,6238,4253,71
1707,1608,2344,72
1708,8362,9610,92
1709,9436,861,74
1710,5373,7805,35
1711,880,7623,30
1712,6091,4850,27
1713,8104,6915,83
1714,3909,4023,97
1715,2212,9208,27
1716,2321,2023,95
1717,5018,5113,24
1718,5685,7824,41
1719,4309,297,35
1720,2173,2949,58
1721,8491,3074,7
1722,7915,1165,56
1723,1651,8770,76
1724,7736,6715,45
1725,928,9861,8
1726,9700,6577,34
1727,5593,7145,50
1728,7659,2922,94
1729,9171,7319,60
1730,3019,3034,25
1731,611,5460,41
1732,7112,4369,67
1733,5575,7245,74
1734,9337,3906,41
1735,7760,9205,56
1736,6424,5098,83
1737,97,2124,38
1738,9896,7618,39
1739,1464,2423,28
1740,4041,2053,2
1741,9831,2107,22
1742,3022,8519,93
1743,6139,1651,40
1744,1601,9487,60
1745,3218,8891,98
1746,7028,6050,48
1747,7570,7654,24
1748,540,5444,87
1749,1652,5656,43
1750,5949,8609,76
1751,4408,6525,82
1752,7751,9452,97
1753,220,9860,15
1754,4237,4860,85
1755,8424,6670,4
1756,4338,7068,19
1757,6192,7313,36
1758,4785,9601,65
1759,9502,4181,36
1760,2210,756,87
1761,5063,1203,45
1762,7993,6549,8
1763,9662,3862,44
1764,2037,3472,97
1765,502,8784,75
1766,1564,9979,79
1767,269,505,49
1768,3316,1532,59
1769,145,4975,99
1770,2130,8762,61
1771,8805,6785,13
1772,1228,4274,67
1773,4159,7716,56
1774,7653,1184,55
1775,1171,4751,17
1776,1790,1930,18
1777,8123,9242,38
1778,3164,4383,84
1779,2304,849,21
1780,6027,1595,36
1781,8523,9278,14
1782,4518,1235,93
1783,3305,8091,5
1784,4289,3790,45
1785,6991,4319,98
1786,1485,7520,78
1787,1608,4441,31
1788,5248,3040,24
1789,2757,1635,67
1790,713,1493,87
1791,5185,6190,3
1792,3584,9957,29
1793,8362,1010,96
1794,5581,3832,12
1795,6994,4355,39
1796,5950,7641,56
1797,9194,8218,11
1798,5271,4930,12
1799,2684,7705,75
1800,72,4902,73
1801,3651,956,26
1802,7573,3986,82
1803,5236,3029,96
1804,1094,6387,42
1805,2410,4966,67
1806,2016,6048,70
1807,2260,9908,42
1808,2215,7121,46
1809,4659,6920,39
1810,7799,5920,29
1811,6205,2294,81
1812,2916,7831,7
1813,2553,9246,5
1814,1721,9262,97
1815,3446,2952,62
1816,5465,6331,26
1817,6720,5266,25
1818,8517,8499,38
1819,3353,1113,52
1820,9616,7406,66
1821,1423,6547,29
1822,4292,9491,43
1823,807,7961,74
1824,8375,6043,39
1825,8122,4149,51
1826,5423,1937,37
1827,4290,7531,39
1828,6453,2504,75
1829,4372,108,27
1830,2916,8665,96
1831,2964,5608,19
1832,9241,8589,10
1833,3350,5671,18
1834,5544,2329,2
1835,3619,4762,24
1836,4723,3495,58
1837,2025,6990,90
1838,8508,3957,90
1839,4555,3153,37
1840,620,7879,12
1841,8364,5421,1
1842,3710,431,90
1843,1193,9221,82
1844,1514,1598,76
1845,6033,4509,85
1846,4334,2304,13
1847,4737,6483,49
1848,3082,7387,12
1849,7108,6595,19
1850,8916,4104,17
1851,866,8622,81
1852,8302,3484,7
1853,2546,8120,32
1854,7655,7813,14
1855,6332,2985,15
1856,442,427,45
1857,4174,8997,5
1858,8775,4193,41
1859,1197,4063,67
1860,8067,8111,78
1861,9694,1518,79
1862,8478,8642,46
1863,476,1194,64
1864,3867,7642,21
1865,489,960,68
1866,8483,647,66
1867,7879,215,27
1868,2922,9505,12
1869,4119,2804,31
1870,4084,9498,33
1871,665,776,68
1872,8770,2549,17
1873,8987,7655,34
1874,8370,1510,76
1875,751,9682,35
1876,4143,2113,61
1877,1449,4745,72
1878,8150,2453,40
1879,3273,7086,27
1880,5467,6964,27
1881,3397,8547,99
1882,5634,5172,54
1883,1225,5504,5
1884,2967,1410,28
1885,7302,9131,51
1886,1944,983,74
1887,6267,2642,6
1888,2011,3368,78
1889,3930,7876,16
1890,5460,9679,19
1891,9718,9720,67
1892,2646,1986,55
1893,1339,3978,56
1894,3678,2831,62
1895,274,2222,28
1896,3809,355,21
1897,4419,4218,1
1898,316,2865,3
1899,2556,5105,56
1900,7949,3828,57
1901,3197,9073,32
1902,6003,7076,12
1903,9310,5234,7
1904,1015,301,30
1905,428,3037,64
1906,587,9389,68
1907,5748,9753,22
1908,5268,4320,84
1909,3962,1490,52
1910,8848,1372,35
1911,5144,3449,32
1912,246,8711,80
1913,9362,1360,65
1914,8796,4268,43
1915,2712,8917,18
1916,4609,9289,48
1917,2294,2036,77
1918,5068,4485,94
1919,5340,1807,23
1920,2369,3193,72
1921,6339,6256,15
1922,6354,4568,33
1923,8045,1403,93
1924,8036,9646,100
1925,8390,6754,94
1926,8275,499,72
1927,3896,2284,85
1928,1252,464,6
1929,8125,9516,4
1930,1055,3609,14
1931,3766,6451,96
1932,7312,1895,54
1933,9171,8404,12
1934,7463,9724,51
1935,8564,5154,69
1936,9245,8771,13
1937,7520,9742,53
1938,2112,4378,30
1939,2622,4613,9
1940,6135,2489,68
1941,7277,506,26
1942,5411,7842,33
1943,5382,8078,85
1944,629,8712,25
1945,4508,8370,91
1946,4135,1163,71
1947,1153,5210,16
1948,471,8915,56
1949,7456,7177,26
1950,6024,2108,79
1951,8474,7040,51
1952,8395,5426,16
1953,8536,6215,85
1954,6300,6665,17
1955,1286,6612,37
1956,1687,1230,11
1957,4810,3725,50
1958,4750,7086,12
1959,8949,6936,86
1960,788,3133,44
1961,7153,1598,95
1962,1987,6693,94
1963,3908,1123,4
1964,7851,3130,34
1965,8875,6065,15
1966,3548,2958,90
1967,7713,504,23
1968,2369,9049,94
1969,8843,109,88
1970,2401,829,50
1971,3786,1917,100
1972,5939,8027,12
1973,9254,8478,41
1974,5805,3435,54
1975,7838,2993,14
1976,4820,2092,94
1977,4339,6348,69
1978,9583,7690,87
1979,1733,3226,31
1980,6383,8109,11
1981,2489,633,94
1982,7490,8949,31
1983,9364,5289,28
1984,6318,7211,78
1985,5355,7866,42
1986,6443,7022,73
1987,5368,217,64
1988,5432,3,31
1989,2471,490,58
1990,4844,5754,84
1991,1568,4220,64
1992,5888,7083,87
1993,9134,2379,66
1994,6333,2026,38
1995,5897,9497,64
1996,8460,9925,12
1997,2525,5861,35
1998,4776,6251,95
1999,5680,53,42
2000,3960,7207,95
2001,7468,4029,45
2002,7357,5506,56
2003,8960,8727,68
2004,9101,8431,28
2005,4335,5483,72
2006,7074,159,20
2007,956,915,92
2008,4303,1383,37
2009,1841,1847,53
2010,6695,7664,29
2011,9896,1293,35
2012,2603,7328,2
2013,3052,6406,19
2014,4860,3585,97
2015,8618,4800,84
2016,8335,6300,22
2017,3682,7976,50
2018,4424,5181,54
2019,8498,5353,15
2020,5047,3429,63
2021,201,1218,60
2022,5308,4693,10
2023,7466,7065,7
2024,2906,7954,81
2025,9108,9798,85
2026,3157,6451,60
2027,8556,5387,55
2028,5612,5635,38
2029,222,8024,67
2030,5559,3896,34
2031,331,5450,36
2032,536,8054,25
2033,7908,9238,91
2034,363,3068,24
2035,5116,6928,41
2036,4049,7322,14
2037,3905,6398,9
2038,4218,2987,12
2039,4632,9064,38
2040,4757,9038,86
2041,5020,7265,93
2042,7117,6486,52
2043,1139,8004,80
2044,9838,444,63
2045,7427,1579,15
2046,9503,7451,65
2047,9498,3791,56
2048,354,322,55
2049,4136,2258,35
2050,5625,3518,24
2051,5844,8021,4
2052,4445,4732,28
2053,2340,4990,61
2054,5769,6672,86
2055,1801,1793,15
2056,752,308,44
2057,5114,3823,51
2058,4624,4433,43
2059,7032,9015,94
2060,460,9518,26
2061,699,8241,90
2062,6523,7351,36
2063,9561,5591,19
2064,5821,7251,44
2065,8852,7217,42
2066,1466,9765,11
2067,4432,937,69
2068,7791,1609,33
2069,3194,2538,83
2070,8978,1148,59
2071,1746,4478,70
2072,5259,8957,52
2073,7848,5512,87
2074,6400,9695,51
2075,1225,7703,88
2076,9346,1327,21
2077,5456,2043,88
2078,4237,8175,1
2079,2316,4896,87
2080,5658,5279,13
2081,4239,3906,70
2082,5369,698,20
2083,7129,7235,87
2084,7774,4039,60
2085,9945,8294,59
2086,5339,6685,1
2087,5958,3661,9
2088,2866,2554,40
2089,3601,5105,73
2090,8703,6077,33
2091,5859,8025,58
2092,6716,7077,41
2093,6306,397,79
2094,9755,5128,5
2095,6557,2697,17
2096,5021,407,37
2097,9687,5126,99
2098,1965,934,15
2099,808,5451,74
2100,3895,7676,21
2101,5902,7186,89
2102,6232,3595,68
2103,9117,8620,20
2104,4425,4080,83
2105,521,2008,64
2106,6043,7714,83
2107,8396,7595,64
2108,9828,2989,55
2109,7522,4661,14
2110,8270,1801,37
2111,5866,6976,23
2112,9172,7880,5
2113,6252,7390,90
2114,1357,6032,16
2115,9432,6269,13
2116,2315,3197,78
2117,2699,5112,7
2118,869,526,70
2119,9503,3812,74
2120,1734,3857,80
2121,2366,6541,22
2122,1606,7107,46
2123,3599,9781,48
2124,2649,455,62
2125,3864,5627,32
2126,2044,8934,77
2127,7062,1352,37
2128,3327,4259,20
2129,5487,3333,25
2130,1163,3745,23
2131,2724,3019,53
2132,8644,225,82
2133,5436,8858,28
2134,2531,1440,64
2135,6519,4645,48
2136,9174,8448,84
2137,6781,1605,37
2138,6253,3661,62
2139,3453,6851,28
2140,9503,5702,98
2141,5193,3982,18
2142,5573,1813,18
2143,2364,4649,39
2144,1920,2868,83
2145,4803,7297,28
2146,8688,505,31
2147,6960,476,44
2148,7651,562,12
2149,5699,992,78
2150,8491,6738,10
2151,9007,4241,66
2152,3902,2781,53
2153,5668,5791,67
2154,181,5449,43
2155,2467,1112,9
2156,3983,4152,61
2157,4984,1415,96
2158,826,7614,31
2159,4595,2417,21
2160,8262,3875,82
2161,1481,5767,17
2162,5778,3289,39
2163,9993,4053,7
2164,9438,4814,75
2165,4958,9224,86
2166,1254,444,23
2167,8832,7285,9
2168,5398,875,49
2169,4083,2624,37
2170,4310,9004,46
2171,4096,6551,36
2172,5271,3444,24
2173,1970,9037,92
2174,4740,177,68
2175,8693,8132,17
2176,6381,9686,50
2177,5268,7551,23
2178,1833,8913,51
2179,8376,5548,11
2180,8816,6801,76
2181,6324,6481,54
2182,300,9630,18
2183,9434,972,23
2184,7386,1860,11
2185,7292,1326,76
2186,3714,8520,32
2187,5047,4254,42
2188,6100,6803,49
2189,1100,1436,89
2190,3158,5221,34
2191,2117,5806,72
2192,1015,9892,38
2193,8715,4492,75
2194,7882,4344,16
2195,3784,2344,41
2196,3129,7647,80
2197,314,934,12
2198,9498,5330,100
2199,8723,9989,13
2200,1625,1906,33
2201,2940,2427,35
2202,4231,7260,16
2203,9267,9506,95
2204,3883,7593,7
2205,2696,5557,66
2206,9366,7127,90
2207,6539,9542,8
2208,6528,1057,19
2209,4891,1271,93
2210,680,1518,75
2211,2466,8214,8
2212,7005,6337,97
2213,9332,5224,41
2214,6564,5049,77
2215,7655,2785,92
2216,1827,3962,20
2217,3067,9550,85
2218,7814,3099,32
2219,9718,3761,87
2220,6899,179,7
2221,3021,9914,91
2222,4271,4672,25
2223,1587,3529,28
2224,4376,9625,82
2225,2423,399,94
2226,1886,3628,52
2227,7688,1621,82
2228,3084,7422,92
2229,465,4792,73
2230,857,8373,59
2231,1794,4322,23
2232,7970,8560,90
2233,5198,1514,14
2234,7461,2488,24
2235,9698,2758,86
2236,7160,9598,28
2237,7258,7496,44
2238,8356,164,75
2239,2300,3198,38
2240,7432,5079,27
2241,1029,6831,8
2242,5770,2103,96
2243,9161,5918,94
2244,2617,3206,7
2245,2075,4171,6
2246,6385,5404,43
2247,9496,385,32
2248,7574,7353,58
2249,656,4587,33
2250,5940,5716,5
2251,8698,4760,18
2252,174,7190,93
2253,1312,5042,68
2254,3876,4235,20
2255,8334,510,61
2256,5285,605,90
2257,3150,324,12
2258,9223,410,81
2259,4473,366,98
2260,2254,9636,6
2261,4701,4789,38
2262,5354,9743,94
2263,4378,2194,19
2264,7495,1830,32
2265,6653,6124,36
2266,53,8240,10
2267,2704,5676,21
2268,6345,4364,26
2269,4158,5298,9
2270,6529,6955,78
2271,8790,5934,77
2272,8757,4681,36
2273,5189,6652,28
2274,3495,1561,72
2275,6600,4774,22
2276,9913,4878,85
2277,5579,157,30
2278,1831,2753,71
2279,9777,6342,88
2280,828,681,48
2281,5329,2113,62
2282,6469,1506,51
2283,1427,9174,39
2284,8164,2866,24
2285,163,1992,27
2286,3021,7114,69
2287,1406,8886,43
2288,9919,9788,85
2289,3628,6225,76
2290,7412,6289,51
2291,9128,1725,71
2292,6244,5947,46
2293,9953,1611,22
2294,41,6110,49
2295,4344,6155,13
2296,9429,918,18
2297,9674,6268,29
2298,5422,3828,95
2299,3978,6389,90
2300,2278,5692,20
2301,4195,2167,15
2302,8065,9675,30
2303,4768,7915,1
2304,2192,6460,17
2305,3435,2455,60
2306,8151,4414,12
2307,1837,6541,48
2308,166,6021,88
2309,1608,1283,47
2310,9825,4801,77
2311,1788,2672,50
2312,49,8223,12
2313,5126,4571,36
2314,6219,6695,15
2315,1534,1286,88
2316,3034,6723,89
2317,4893,2681,51
2318,716,7165,71
2319,4900,588,33
2320,2016,4900,71
2321,3421,5145,22
2322,7246,3052,82
2323,7357,8819,71
2324,8874,8173,4
2325,7985,9768,2
2326,275,3505,85
2327,488,3339,37
2328,5380,7580,46
2329,3936,2819,12
2330,4193,1972,66
2331,2730,5162,1
2332,5661,2403,42
2333,6463,2347,48
2334,4873,1911,17
2335,314,5793,97
2336,8566,3732,26
2337,536,7084,52
2338,9829,9555,88
2339,7030,9857,57
2340,7854,9101,7
2341,1782,6701,5
2342,4143,851,62
2343,6022,1984,62
2344,6444,4869,54
2345,8857,2693,70
2346,4762,1851,85
2347,4815,934,34
2348,5054,6033,31
2349,4956,1140,36
2350,7989,168,1
2351,612,7993,7
2352,794,8135,18
2353,2623,3090,46
2354,7315,2028,97
2355,6560,2755,13
2356,7160,1892,27
2357,3772,8686,53
2358,8945,4571,25
2359,3126,9347,73
2360,1690,2435,19
2361,6287,2987,96
2362,4110,141,76
2363,9281,4722,61
2364,3696,7847,77
2365,6944,3045,66
2366,6741,4784,30
2367,3144,6651,50
2368,5964,5792,2
2369,2355,198,16
2370,2312,2617,33
2371,8571,376,83
2372,8086,3721,22
2373,7584,1995,58
2374,3328,7782,53
2375,8264,172,63
2376,494,1795,80
2377,2991,8580,90
2378,1705,3980,42
2379,2082,9361,62
2380,6175,4485,1
2381,6469,7995,45
2382,6464,4000,65
2383,6491,3683,72
2384,490,4212,80
2385,2601,4076,36
2386,8233,4369,26
2387,2144,3955,80
2388,572,9734,51
2389,663,3687,9
2390,8907,7434,99
2391,2447,8669,79
2392,5652,5845,84
2393,3485,5191,24
2394,4379,4185,68
2395,7347,3508,25
2396,769,3005,65
2397,5750,9719,25
2398,2810,2956,27
2399,2162,5883,85
2400,5420,4678,56
2401,2373,7090,99
2402,3921,2690,36
2403,4271,1315,20
2404,7498,9977,86
2405,833,9570,23
2406,969,9725,51
2407,9664,9636,71
2408,7311,7719,94
2409,9951,65,85
2410,3761,2785,61
2411,6100,4402,10
2412,1059,1660,54
2413,8225,8768,19
2414,2230,9187,85
2415,4986,207,31
2416,842,6744,68
2417,1143,7336,34
2418,1894,6563,68
2419,805,1035,80
2420,5939,826,10
2421,5119,7643,71
2422,5967,3057,72
2423,7628,4867,28
2424,4022,6387,41
2425,9063,7140,22
2426,1663,5619,29
2427,3931,3322,77
2428,8459,2233,41
2429,3913,6061,97
2430,9974,9929,24
2431,5345,6080,77
2432,6867,650,48
2433,6605,2198,49
2434,5521,1438,19
2435,5043,4080,94
2436,6623,456,36
2437,8493,540,2
2438,9888,6988,40
2439,8925,1085,27
2440,3314,686,52
2441,5730,5872,96
2442,589,4439,46
2443,3834,9575,23
2444,2240,7431,36
2445,7723,7961,19
2446,8979,7802,25
2447,1787,8396,38
2448,7208,10,84
2449,3908,40,72
2450,2796,6611,97
2451,5944,2685,84
2452,8372,3063,11
2453,4494,6482,98
2454,4123,6902,51
2455,9104,5439,74
2456,3101,977,67
2457,2875,4816,49
2458,3048,671,55
2459,848,2850,84
2460,775,6378,56
2461,567,1391,95
2462,8756,5656,77
2463,9030,7622,100
2464,2226,2998,42
2465,969,5650,5
2466,3355,1322,66
2467,1613,3699,85
2468,5484,6818,39
2469,3359,1021,90
2470,5706,315,46
2471,5211,7930,47
2472,2597,3795,83
2473,6636,4471,49
2474,5179,8181,55
2475,8914,5691,93
2476,656,6399,17
2477,6389,4935,99
2478,4492,127,11
2479,8777,3237,37
2480,2958,9028,17
2481,3035,7185,65
2482,860,7380,17
2483,6704,5837,100
2484,5575,6904,74
2485,6478,8696,77
2486,9059,7285,5
2487,2313,6736,69
2488,6958,8903,4
2489,8606,1311,10
2490,4652,4886,34
2491,1297,2352,62
2492,8995,8544,91
2493,6036,5178,84
2494,827,7020,66
2495,1301,1863,25
2496,9563,175,23
2497,7133,6702,23
2498,855,8164,29
2499,6436,8590,34
2500,7554,2635,94
2501,2150,2172,43
2502,5574,4841,45
2503,7233,7539,69
2504,9258,4762,77
2505,9093,2060,34
2506,8509,6456,66
2507,3174,5671,91
2508,2674,7613,90
2509,227,3110,63
2510,4514,1135,100
2511,4938,9707,4
2512,2076,6549,66
2513,1269,8630,29
2514,3489,9207,63
2515,4865,4538,21
2516,8389,8776,38
2517,8862,9775,35
2518,4604,3781,62
2519,4228,9001,63
2520,7555,4172,48
2521,4072,9878,3
2522,9492,63,66
2523,2139,7816,29
2524,3559,6593,22
2525,2655,437,76
2526,2811,2438,47
2527,7080,4947,31
2528,3498,1004,85
2529,584,9810,75
2530,9579,2357,42
2531,3360,2049,98
2532,8727,1380,41
2533,6147,5397,95
2534,4224,1260,40
2535,8619,8602,43
2536,9821,1981,68
2537,8321,6950,69
2538,2380,5451,25
2539,3450,7782,77
2540,6323,3540,67
2541,9752,1215,40
2542,8769,6752,44
2543,8747,853,95
2544,8356,7009,88
2545,1776,2837,32
2546,5465,9072,86
2547,6439,1102,79
2548,9316,7269,50
2549,7077,135,71
2550,318,4386,46
2551,3136,5444,72
2552,9302,4442,14
2553,1330,5141,8
2554,6788,7100,45
2555,3304,6941,15
2556,7050,5374,85
2557,9612,3142,51
2558,598,5898,82
2559,1173,7815,37
2560,7513,3595,44
2561,2388,1058,80
2562,2419,9508,49
2563,955,8025,21
2564,8620,458,62
2565,4180,421,79
2566,4711,2951,67
2567,4011,6203,87
2568,6715,7762,63
2569,7017,5456,95
2570,5554,8767,27
2571,7636,496,91
2572,2216,9186,58
2573,8963,3744,3
2574,5031,4950,42
2575,3089,1225,33
2576,3595,984,16
2577,1920,1401,29
2578,6925,2350,60
2579,4275,8658,6
2580,1893,3462,67
2581,7923,4149,36
2582,7721,3135,22
2583,7396,841,51
2584,7490,3918,38
2585,1321,6998,13
2586,5473,6838,82
2587,1906,9434,88
2588,7699,8296,38
2589,9967,4435,68
2590,9569,4127,72
2591,633,651,92
2592,8941,5069,75
2593,1808,7077,28
2594,9154,2107,25
2595,4279,3538,25
2596,3015,8839,70
2597,2520,354,47
2598,1782,7950,10
2599,3473,2741,35
2600,7332,686,94
2601,7666,1165,64
2602,7647,3356,42
2603,183,6190,50
2604,3610,6984,51
